empresa;descrição;cidade;protocolo;created_at;Nome do Técnico;status_os;data_encerramento_prot;OLT;Regional;Motivo
FiberTech;Instalação Nova;Valinhos;20268274698;27/01/2026 02:03:45;João Silva;Aberto;27/01/2026 09:03:45;OLT-ZTE-6;Valinhos;Instalação Nova
Horizon Telecom;Reparo de Fibra;Paulínia;20261976613;05/02/2026 03:29:43;Carlos Santos;Pendente;06/02/2026 16:29:43;OLT-HUAWEI-10;Paulínia;Reparo de Fibra
FiberTech;Mudança de Endereço;Campinas;20266850117;01/01/2026 12:44:57;Maria Oliveira;Em deslocamento;03/01/2026 00:44:57;OLT-ZTE-2;Campinas;Mudança de Endereço
Horizon Telecom;Troca de Tecnologia;Sumaré;20268850968;21/01/2026 05:49:34;Kevyn Ferrezin;Em deslocamento;23/01/2026 04:49:34;OLT-HUAWEI-6;Sumaré;Troca de Tecnologia
Conecta+;Instalação Nova;Americana;20264749436;17/02/2026 21:05:25;Carlos Santos;Pendente;18/02/2026 05:05:25;OLT-NOKIA-10;Americana;Instalação Nova
FiberTech;Troca de Tecnologia;Sumaré;20267914756;30/01/2026 22:44:02;Ana Souza;Em deslocamento;01/02/2026 14:44:02;OLT-ZTE-4;Sumaré;Troca de Tecnologia
Horizon Telecom;Mudança de Endereço;Sumaré;20267931717;04/01/2026 19:43:08;João Silva;Pendente;05/01/2026 18:43:08;OLT-NOKIA-6;Sumaré;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Campinas;20267725982;01/02/2026 07:36:53;Carlos Santos;Aberto;03/02/2026 00:36:53;OLT-NOKIA-7;Campinas;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Paulínia;20266385145;28/01/2026 11:59:36;Maria Oliveira;Pendente;29/01/2026 04:59:36;OLT-ZTE-10;Paulínia;Troca de Tecnologia
Horizon Telecom;Mudança de Endereço;Valinhos;20266342458;31/01/2026 08:01:16;Carlos Santos;Pendente;31/01/2026 20:01:16;OLT-NOKIA-3;Valinhos;Mudança de Endereço
Horizon Telecom;Instalação Nova;Sumaré;20265462245;07/02/2026 19:20:54;Maria Oliveira;Em deslocamento;08/02/2026 15:20:54;OLT-NOKIA-3;Sumaré;Instalação Nova
FiberTech;Suporte Wi-Fi;Campinas;20267598608;18/01/2026 03:41:59;Carlos Santos;Em deslocamento;19/01/2026 20:41:59;OLT-HUAWEI-7;Campinas;Suporte Wi-Fi
FiberTech;Suporte Wi-Fi;Sumaré;20268908772;05/02/2026 10:43:24;Maria Oliveira;Em deslocamento;06/02/2026 10:43:24;OLT-NOKIA-8;Sumaré;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Sumaré;20269124850;29/01/2026 15:52:41;João Silva;Em deslocamento;30/01/2026 11:52:41;OLT-NOKIA-8;Sumaré;Mudança de Endereço
FiberTech;Mudança de Endereço;Campinas;20266703379;13/02/2026 07:04:18;Maria Oliveira;Aberto;13/02/2026 18:04:18;OLT-HUAWEI-4;Campinas;Mudança de Endereço
FiberTech;Reparo de Fibra;Paulínia;20265891173;12/01/2026 21:31:30;Kevyn Ferrezin;Aberto;14/01/2026 09:31:30;OLT-HUAWEI-4;Paulínia;Reparo de Fibra
Horizon Telecom;Reparo de Fibra;Paulínia;20264021724;06/02/2026 23:16:37;Maria Oliveira;Em deslocamento;07/02/2026 15:16:37;OLT-NOKIA-4;Paulínia;Reparo de Fibra
FiberTech;Reparo de Fibra;Campinas;20264498324;01/01/2026 12:52:12;João Silva;Aberto;01/01/2026 22:52:12;OLT-ZTE-3;Campinas;Reparo de Fibra
Conecta+;Instalação Nova;Valinhos;20267077531;20/01/2026 09:53:45;Maria Oliveira;Pendente;22/01/2026 00:53:45;OLT-NOKIA-7;Valinhos;Instalação Nova
FiberTech;Instalação Nova;Paulínia;20267869336;29/01/2026 04:25:35;João Silva;Aberto;29/01/2026 09:25:35;OLT-ZTE-3;Paulínia;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Valinhos;20265639292;16/02/2026 05:41:24;Kevyn Ferrezin;Em deslocamento;16/02/2026 07:41:24;OLT-ZTE-3;Valinhos;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Campinas;20269868305;21/01/2026 10:20:59;João Silva;Aberto;21/01/2026 16:20:59;OLT-NOKIA-4;Campinas;Reparo de Fibra
FiberTech;Suporte Wi-Fi;Hortolândia;20268026482;07/02/2026 17:42:29;João Silva;Aberto;09/02/2026 09:42:29;OLT-ZTE-8;Hortolândia;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Paulínia;20265472052;06/02/2026 03:35:25;Maria Oliveira;Pendente;06/02/2026 13:35:25;OLT-ZTE-6;Paulínia;Reparo de Fibra
FiberTech;Reparo de Fibra;Sumaré;20269723815;29/01/2026 03:01:52;João Silva;Pendente;29/01/2026 21:01:52;OLT-NOKIA-6;Sumaré;Reparo de Fibra
FiberTech;Instalação Nova;Paulínia;20266337089;09/02/2026 03:58:52;Ana Souza;Em deslocamento;09/02/2026 19:58:52;OLT-NOKIA-9;Paulínia;Instalação Nova
Conecta+;Troca de Tecnologia;Sumaré;20264643442;09/01/2026 17:01:40;Kevyn Ferrezin;Aberto;09/01/2026 22:01:40;OLT-ZTE-3;Sumaré;Troca de Tecnologia
FiberTech;Instalação Nova;Valinhos;20262179652;03/01/2026 16:22:33;Ana Souza;Pendente;05/01/2026 14:22:33;OLT-NOKIA-3;Valinhos;Instalação Nova
Horizon Telecom;Suporte Wi-Fi;Campinas;20269363177;17/02/2026 01:11:52;João Silva;Em deslocamento;17/02/2026 08:11:52;OLT-HUAWEI-9;Campinas;Suporte Wi-Fi
Conecta+;Mudança de Endereço;Americana;20269928991;21/01/2026 11:17:32;Maria Oliveira;Aberto;22/01/2026 15:17:32;OLT-NOKIA-10;Americana;Mudança de Endereço
FiberTech;Instalação Nova;Campinas;20268873465;09/02/2026 07:44:59;João Silva;Em deslocamento;10/02/2026 22:44:59;OLT-NOKIA-5;Campinas;Instalação Nova
FiberTech;Suporte Wi-Fi;Americana;20263131232;06/01/2026 18:18:37;Kevyn Ferrezin;Em deslocamento;07/01/2026 14:18:37;OLT-NOKIA-7;Americana;Suporte Wi-Fi
Conecta+;Mudança de Endereço;Hortolândia;20261741133;18/01/2026 15:58:01;Maria Oliveira;Aberto;20/01/2026 15:58:01;OLT-ZTE-3;Hortolândia;Mudança de Endereço
Conecta+;Reparo de Fibra;Americana;20266310232;20/01/2026 06:40:13;Kevyn Ferrezin;Pendente;21/01/2026 17:40:13;OLT-ZTE-10;Americana;Reparo de Fibra
Conecta+;Instalação Nova;Paulínia;20264990620;16/01/2026 11:48:20;Kevyn Ferrezin;Aberto;17/01/2026 23:48:20;OLT-NOKIA-1;Paulínia;Instalação Nova
Conecta+;Suporte Wi-Fi;Valinhos;20265764533;31/01/2026 16:49:26;João Silva;Pendente;02/02/2026 15:49:26;OLT-NOKIA-5;Valinhos;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Campinas;20263012710;08/01/2026 15:08:43;Ana Souza;Aberto;09/01/2026 05:08:43;OLT-HUAWEI-3;Campinas;Mudança de Endereço
Conecta+;Instalação Nova;Hortolândia;20266064566;03/02/2026 22:43:40;Maria Oliveira;Aberto;04/02/2026 03:43:40;OLT-HUAWEI-10;Hortolândia;Instalação Nova
Conecta+;Reparo de Fibra;Paulínia;20269063539;19/01/2026 00:19:19;Ana Souza;Em deslocamento;20/01/2026 08:19:19;OLT-HUAWEI-8;Paulínia;Reparo de Fibra
Horizon Telecom;Troca de Tecnologia;Campinas;20262428469;15/02/2026 16:22:24;Kevyn Ferrezin;Aberto;16/02/2026 07:22:24;OLT-HUAWEI-10;Campinas;Troca de Tecnologia
FiberTech;Troca de Tecnologia;Americana;20267185138;06/01/2026 08:32:14;Kevyn Ferrezin;Pendente;07/01/2026 11:32:14;OLT-ZTE-3;Americana;Troca de Tecnologia
FiberTech;Instalação Nova;Campinas;20264691953;19/01/2026 20:45:22;Kevyn Ferrezin;Em deslocamento;20/01/2026 05:45:22;OLT-HUAWEI-2;Campinas;Instalação Nova
Horizon Telecom;Instalação Nova;Americana;20264899918;13/02/2026 05:11:29;Carlos Santos;Aberto;13/02/2026 19:11:29;OLT-NOKIA-2;Americana;Instalação Nova
Conecta+;Troca de Tecnologia;Sumaré;20263526080;25/01/2026 23:36:42;Kevyn Ferrezin;Pendente;26/01/2026 11:36:42;OLT-ZTE-3;Sumaré;Troca de Tecnologia
FiberTech;Reparo de Fibra;Hortolândia;20264215166;16/01/2026 00:54:41;Maria Oliveira;Em deslocamento;17/01/2026 11:54:41;OLT-HUAWEI-3;Hortolândia;Reparo de Fibra
Conecta+;Instalação Nova;Campinas;20261934729;03/01/2026 00:40:52;Maria Oliveira;Em deslocamento;04/01/2026 13:40:52;OLT-NOKIA-5;Campinas;Instalação Nova
Conecta+;Troca de Tecnologia;Paulínia;20268153167;16/02/2026 08:22:14;Carlos Santos;Pendente;17/02/2026 02:22:14;OLT-HUAWEI-1;Paulínia;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Campinas;20264506223;06/01/2026 15:31:49;Kevyn Ferrezin;Em deslocamento;07/01/2026 10:31:49;OLT-NOKIA-4;Campinas;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Americana;20267448595;13/02/2026 00:31:47;Ana Souza;Em deslocamento;13/02/2026 23:31:47;OLT-ZTE-10;Americana;Mudança de Endereço
Conecta+;Instalação Nova;Valinhos;20269400645;17/01/2026 21:54:11;Kevyn Ferrezin;Em deslocamento;17/01/2026 23:54:11;OLT-NOKIA-4;Valinhos;Instalação Nova
FiberTech;Troca de Tecnologia;Campinas;20266495427;15/02/2026 09:27:17;Maria Oliveira;Aberto;15/02/2026 21:27:17;OLT-HUAWEI-8;Campinas;Troca de Tecnologia
FiberTech;Reparo de Fibra;Paulínia;20265292743;19/01/2026 04:00:48;Kevyn Ferrezin;Pendente;19/01/2026 11:00:48;OLT-NOKIA-3;Paulínia;Reparo de Fibra
Conecta+;Troca de Tecnologia;Campinas;20263172667;11/01/2026 19:08:37;João Silva;Aberto;12/01/2026 06:08:37;OLT-ZTE-10;Campinas;Troca de Tecnologia
FiberTech;Troca de Tecnologia;Hortolândia;20261568779;12/02/2026 12:57:05;Ana Souza;Pendente;13/02/2026 13:57:05;OLT-ZTE-2;Hortolândia;Troca de Tecnologia
Conecta+;Instalação Nova;Sumaré;20268409164;19/01/2026 06:21:59;Ana Souza;Aberto;20/01/2026 06:21:59;OLT-ZTE-7;Sumaré;Instalação Nova
FiberTech;Mudança de Endereço;Campinas;20268411586;13/02/2026 17:53:31;Ana Souza;Aberto;14/02/2026 10:53:31;OLT-ZTE-3;Campinas;Mudança de Endereço
Conecta+;Troca de Tecnologia;Valinhos;20266752425;16/02/2026 12:57:03;Carlos Santos;Em deslocamento;16/02/2026 23:57:03;OLT-NOKIA-10;Valinhos;Troca de Tecnologia
FiberTech;Suporte Wi-Fi;Valinhos;20269097614;10/02/2026 14:15:03;João Silva;Pendente;12/02/2026 09:15:03;OLT-NOKIA-10;Valinhos;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Americana;20264426656;15/02/2026 14:19:06;Kevyn Ferrezin;Aberto;17/02/2026 14:19:06;OLT-NOKIA-8;Americana;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Paulínia;20267934608;01/01/2026 20:58:07;Ana Souza;Pendente;03/01/2026 14:58:07;OLT-ZTE-3;Paulínia;Troca de Tecnologia
Conecta+;Reparo de Fibra;Hortolândia;20267849544;31/01/2026 02:37:24;Maria Oliveira;Em deslocamento;01/02/2026 15:37:24;OLT-NOKIA-3;Hortolândia;Reparo de Fibra
FiberTech;Suporte Wi-Fi;Paulínia;20266176958;11/02/2026 19:16:42;Carlos Santos;Aberto;12/02/2026 22:16:42;OLT-ZTE-6;Paulínia;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Paulínia;20264173320;21/01/2026 07:17:38;Carlos Santos;Aberto;22/01/2026 18:17:38;OLT-HUAWEI-1;Paulínia;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Hortolândia;20265007204;27/01/2026 13:20:13;Carlos Santos;Pendente;29/01/2026 04:20:13;OLT-HUAWEI-10;Hortolândia;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Americana;20265822639;12/02/2026 16:10:45;Carlos Santos;Pendente;13/02/2026 05:10:45;OLT-ZTE-5;Americana;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Hortolândia;20264056644;18/01/2026 10:34:11;João Silva;Aberto;18/01/2026 23:34:11;OLT-ZTE-2;Hortolândia;Troca de Tecnologia
Horizon Telecom;Troca de Tecnologia;Americana;20265897108;18/01/2026 03:59:44;João Silva;Em deslocamento;19/01/2026 15:59:44;OLT-HUAWEI-10;Americana;Troca de Tecnologia
Horizon Telecom;Instalação Nova;Paulínia;20262951503;07/01/2026 04:25:05;Carlos Santos;Em deslocamento;09/01/2026 03:25:05;OLT-HUAWEI-8;Paulínia;Instalação Nova
FiberTech;Troca de Tecnologia;Americana;20265718256;12/02/2026 18:32:16;Carlos Santos;Pendente;13/02/2026 13:32:16;OLT-HUAWEI-6;Americana;Troca de Tecnologia
Conecta+;Mudança de Endereço;Paulínia;20262269610;01/01/2026 12:33:11;Carlos Santos;Pendente;01/01/2026 21:33:11;OLT-HUAWEI-2;Paulínia;Mudança de Endereço
Conecta+;Mudança de Endereço;Hortolândia;20262649019;31/01/2026 21:11:32;Kevyn Ferrezin;Em deslocamento;01/02/2026 10:11:32;OLT-HUAWEI-3;Hortolândia;Mudança de Endereço
Horizon Telecom;Instalação Nova;Paulínia;20264114419;26/01/2026 15:19:02;João Silva;Pendente;28/01/2026 14:19:02;OLT-NOKIA-6;Paulínia;Instalação Nova
FiberTech;Mudança de Endereço;Hortolândia;20261299123;21/01/2026 17:00:44;Ana Souza;Aberto;22/01/2026 05:00:44;OLT-ZTE-8;Hortolândia;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Paulínia;20264893161;12/02/2026 06:13:30;Carlos Santos;Aberto;12/02/2026 22:13:30;OLT-HUAWEI-10;Paulínia;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Valinhos;20267378036;08/02/2026 16:25:06;Kevyn Ferrezin;Pendente;09/02/2026 09:25:06;OLT-ZTE-10;Valinhos;Reparo de Fibra
Horizon Telecom;Instalação Nova;Hortolândia;20264415299;04/02/2026 06:37:49;Carlos Santos;Aberto;05/02/2026 02:37:49;OLT-NOKIA-4;Hortolândia;Instalação Nova
Horizon Telecom;Instalação Nova;Paulínia;20267285805;29/01/2026 19:28:17;Kevyn Ferrezin;Pendente;30/01/2026 08:28:17;OLT-NOKIA-4;Paulínia;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Valinhos;20265699617;11/01/2026 09:04:56;Carlos Santos;Pendente;12/01/2026 02:04:56;OLT-ZTE-1;Valinhos;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Americana;20264782728;04/02/2026 16:08:35;Ana Souza;Aberto;05/02/2026 12:08:35;OLT-HUAWEI-2;Americana;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Sumaré;20268357044;15/02/2026 08:16:24;Ana Souza;Em deslocamento;15/02/2026 19:16:24;OLT-ZTE-8;Sumaré;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Americana;20261848114;08/02/2026 17:02:33;João Silva;Em deslocamento;09/02/2026 21:02:33;OLT-HUAWEI-9;Americana;Reparo de Fibra
FiberTech;Instalação Nova;Campinas;20262800250;13/01/2026 07:22:27;Ana Souza;Aberto;13/01/2026 21:22:27;OLT-NOKIA-8;Campinas;Instalação Nova
Conecta+;Reparo de Fibra;Sumaré;20265673906;25/01/2026 01:59:51;João Silva;Aberto;25/01/2026 11:59:51;OLT-HUAWEI-10;Sumaré;Reparo de Fibra
FiberTech;Mudança de Endereço;Hortolândia;20269709451;20/01/2026 03:25:38;João Silva;Aberto;21/01/2026 12:25:38;OLT-HUAWEI-9;Hortolândia;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Valinhos;20265484274;16/02/2026 12:43:30;Kevyn Ferrezin;Em deslocamento;16/02/2026 15:43:30;OLT-NOKIA-8;Valinhos;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Hortolândia;20262068228;17/01/2026 11:11:43;Ana Souza;Pendente;17/01/2026 23:11:43;OLT-HUAWEI-9;Hortolândia;Troca de Tecnologia
FiberTech;Mudança de Endereço;Valinhos;20268300108;22/01/2026 10:05:27;Maria Oliveira;Em deslocamento;24/01/2026 09:05:27;OLT-NOKIA-2;Valinhos;Mudança de Endereço
Conecta+;Suporte Wi-Fi;Americana;20261387718;17/02/2026 02:33:56;Maria Oliveira;Aberto;17/02/2026 21:33:56;OLT-ZTE-9;Americana;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Paulínia;20263784689;18/01/2026 23:38:06;Kevyn Ferrezin;Em deslocamento;20/01/2026 16:38:06;OLT-NOKIA-1;Paulínia;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Sumaré;20263998327;07/02/2026 08:01:24;Kevyn Ferrezin;Aberto;07/02/2026 23:01:24;OLT-NOKIA-1;Sumaré;Troca de Tecnologia
Horizon Telecom;Troca de Tecnologia;Paulínia;20264972603;31/01/2026 18:29:01;Kevyn Ferrezin;Em deslocamento;02/02/2026 02:29:01;OLT-HUAWEI-2;Paulínia;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Campinas;20261158527;18/02/2026 18:01:10;Carlos Santos;Aberto;18/02/2026 23:01:10;OLT-HUAWEI-3;Campinas;Reparo de Fibra
FiberTech;Instalação Nova;Campinas;20267649785;20/01/2026 06:08:48;Kevyn Ferrezin;Pendente;20/01/2026 20:08:48;OLT-NOKIA-10;Campinas;Instalação Nova
FiberTech;Troca de Tecnologia;Sumaré;20262135749;13/01/2026 20:45:34;Kevyn Ferrezin;Pendente;15/01/2026 15:45:34;OLT-ZTE-9;Sumaré;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Hortolândia;20269745518;22/01/2026 22:33:47;Carlos Santos;Em deslocamento;23/01/2026 14:33:47;OLT-NOKIA-3;Hortolândia;Reparo de Fibra
FiberTech;Mudança de Endereço;Valinhos;20269755598;13/01/2026 21:08:30;Maria Oliveira;Pendente;15/01/2026 10:08:30;OLT-HUAWEI-7;Valinhos;Mudança de Endereço
FiberTech;Mudança de Endereço;Sumaré;20263755277;28/01/2026 13:00:44;Maria Oliveira;Aberto;29/01/2026 19:00:44;OLT-HUAWEI-6;Sumaré;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Sumaré;20265382093;10/01/2026 20:37:30;Carlos Santos;Aberto;10/01/2026 22:37:30;OLT-ZTE-9;Sumaré;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Paulínia;20261919463;09/02/2026 20:51:34;Maria Oliveira;Pendente;11/02/2026 20:51:34;OLT-HUAWEI-2;Paulínia;Reparo de Fibra
Horizon Telecom;Troca de Tecnologia;Americana;20268490893;16/01/2026 21:14:09;Maria Oliveira;Em deslocamento;18/01/2026 17:14:09;OLT-NOKIA-8;Americana;Troca de Tecnologia
FiberTech;Reparo de Fibra;Americana;20268704925;28/01/2026 15:38:15;João Silva;Pendente;30/01/2026 03:38:15;OLT-ZTE-6;Americana;Reparo de Fibra
Conecta+;Mudança de Endereço;Paulínia;20264822964;14/01/2026 20:51:08;Carlos Santos;Em deslocamento;16/01/2026 06:51:08;OLT-HUAWEI-10;Paulínia;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Campinas;20262920510;06/02/2026 12:58:32;João Silva;Aberto;08/02/2026 04:58:32;OLT-NOKIA-10;Campinas;Suporte Wi-Fi
Conecta+;Instalação Nova;Sumaré;20268624358;29/01/2026 08:58:36;Ana Souza;Aberto;31/01/2026 00:58:36;OLT-ZTE-6;Sumaré;Instalação Nova
FiberTech;Suporte Wi-Fi;Americana;20268953509;18/02/2026 00:34:38;Carlos Santos;Em deslocamento;19/02/2026 17:34:38;OLT-ZTE-5;Americana;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Hortolândia;20263836224;03/02/2026 07:43:54;Maria Oliveira;Pendente;03/02/2026 22:43:54;OLT-HUAWEI-7;Hortolândia;Troca de Tecnologia
Conecta+;Reparo de Fibra;Hortolândia;20262707985;17/02/2026 13:40:29;Maria Oliveira;Pendente;18/02/2026 05:40:29;OLT-ZTE-4;Hortolândia;Reparo de Fibra
Conecta+;Mudança de Endereço;Sumaré;20263055119;15/01/2026 13:27:26;Ana Souza;Aberto;16/01/2026 06:27:26;OLT-NOKIA-1;Sumaré;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Hortolândia;20264026971;11/02/2026 03:21:45;Carlos Santos;Em deslocamento;12/02/2026 20:21:45;OLT-ZTE-5;Hortolândia;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Hortolândia;20268183596;30/01/2026 02:00:41;João Silva;Pendente;31/01/2026 05:00:41;OLT-HUAWEI-6;Hortolândia;Troca de Tecnologia
FiberTech;Suporte Wi-Fi;Valinhos;20268359955;26/01/2026 18:01:12;Maria Oliveira;Pendente;27/01/2026 22:01:12;OLT-NOKIA-5;Valinhos;Suporte Wi-Fi
Conecta+;Suporte Wi-Fi;Hortolândia;20262528816;13/02/2026 20:09:43;Carlos Santos;Aberto;14/02/2026 04:09:43;OLT-HUAWEI-4;Hortolândia;Suporte Wi-Fi
Conecta+;Mudança de Endereço;Sumaré;20268732479;07/01/2026 07:57:22;Ana Souza;Aberto;07/01/2026 19:57:22;OLT-HUAWEI-8;Sumaré;Mudança de Endereço
Conecta+;Instalação Nova;Campinas;20268671629;03/01/2026 02:36:44;Kevyn Ferrezin;Aberto;03/01/2026 20:36:44;OLT-NOKIA-1;Campinas;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Americana;20266727884;15/01/2026 13:27:15;Kevyn Ferrezin;Aberto;17/01/2026 13:27:15;OLT-HUAWEI-10;Americana;Troca de Tecnologia
FiberTech;Mudança de Endereço;Campinas;20264738027;01/01/2026 23:32:24;Kevyn Ferrezin;Pendente;02/01/2026 01:32:24;OLT-HUAWEI-4;Campinas;Mudança de Endereço
FiberTech;Reparo de Fibra;Hortolândia;20265667207;13/02/2026 23:03:39;João Silva;Aberto;14/02/2026 18:03:39;OLT-NOKIA-7;Hortolândia;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Sumaré;20261696695;01/01/2026 15:42:50;Maria Oliveira;Aberto;02/01/2026 17:42:50;OLT-ZTE-3;Sumaré;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Campinas;20261160662;09/01/2026 16:39:49;João Silva;Pendente;10/01/2026 04:39:49;OLT-HUAWEI-10;Campinas;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Paulínia;20265534687;19/01/2026 08:52:43;Maria Oliveira;Em deslocamento;21/01/2026 05:52:43;OLT-ZTE-2;Paulínia;Troca de Tecnologia
Conecta+;Instalação Nova;Hortolândia;20267798869;20/01/2026 00:19:49;Carlos Santos;Aberto;20/01/2026 12:19:49;OLT-ZTE-2;Hortolândia;Instalação Nova
FiberTech;Mudança de Endereço;Hortolândia;20269693758;01/01/2026 23:00:26;Carlos Santos;Em deslocamento;02/01/2026 12:00:26;OLT-ZTE-8;Hortolândia;Mudança de Endereço
Horizon Telecom;Mudança de Endereço;Americana;20261949891;12/01/2026 09:01:12;João Silva;Em deslocamento;13/01/2026 02:01:12;OLT-ZTE-4;Americana;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Campinas;20265238030;17/02/2026 21:54:07;Ana Souza;Em deslocamento;19/02/2026 21:54:07;OLT-HUAWEI-5;Campinas;Suporte Wi-Fi
Conecta+;Mudança de Endereço;Valinhos;20262298841;01/01/2026 16:06:17;Carlos Santos;Pendente;02/01/2026 16:06:17;OLT-HUAWEI-5;Valinhos;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Americana;20264587126;11/01/2026 22:51:39;Maria Oliveira;Aberto;12/01/2026 07:51:39;OLT-HUAWEI-6;Americana;Suporte Wi-Fi
FiberTech;Suporte Wi-Fi;Valinhos;20265886603;04/02/2026 02:21:44;Maria Oliveira;Pendente;04/02/2026 11:21:44;OLT-ZTE-8;Valinhos;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Americana;20265741553;03/01/2026 05:24:30;Kevyn Ferrezin;Aberto;04/01/2026 00:24:30;OLT-NOKIA-3;Americana;Reparo de Fibra
Conecta+;Reparo de Fibra;Sumaré;20267696194;17/01/2026 01:12:50;Carlos Santos;Pendente;17/01/2026 06:12:50;OLT-NOKIA-5;Sumaré;Reparo de Fibra
FiberTech;Instalação Nova;Paulínia;20269593443;15/01/2026 23:37:40;Maria Oliveira;Pendente;17/01/2026 10:37:40;OLT-NOKIA-4;Paulínia;Instalação Nova
Conecta+;Instalação Nova;Paulínia;20268487061;13/01/2026 12:15:28;Maria Oliveira;Aberto;15/01/2026 03:15:28;OLT-ZTE-6;Paulínia;Instalação Nova
Horizon Telecom;Mudança de Endereço;Campinas;20266685374;26/01/2026 04:33:50;Maria Oliveira;Em deslocamento;27/01/2026 08:33:50;OLT-HUAWEI-9;Campinas;Mudança de Endereço
Horizon Telecom;Reparo de Fibra;Valinhos;20266397675;05/01/2026 13:28:50;Kevyn Ferrezin;Aberto;06/01/2026 14:28:50;OLT-HUAWEI-3;Valinhos;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Valinhos;20263810736;15/02/2026 13:12:42;João Silva;Pendente;16/02/2026 00:12:42;OLT-NOKIA-1;Valinhos;Suporte Wi-Fi
FiberTech;Instalação Nova;Sumaré;20261567739;26/01/2026 12:21:12;Carlos Santos;Aberto;27/01/2026 18:21:12;OLT-HUAWEI-9;Sumaré;Instalação Nova
Conecta+;Suporte Wi-Fi;Valinhos;20262632578;03/02/2026 08:28:00;Kevyn Ferrezin;Aberto;04/02/2026 00:28:00;OLT-NOKIA-8;Valinhos;Suporte Wi-Fi
Conecta+;Mudança de Endereço;Valinhos;20269576552;05/02/2026 13:08:19;Carlos Santos;Aberto;05/02/2026 23:08:19;OLT-NOKIA-3;Valinhos;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Valinhos;20263191049;03/01/2026 15:34:01;Maria Oliveira;Em deslocamento;03/01/2026 17:34:01;OLT-HUAWEI-3;Valinhos;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Hortolândia;20263642582;07/01/2026 23:58:06;Kevyn Ferrezin;Em deslocamento;08/01/2026 13:58:06;OLT-HUAWEI-10;Hortolândia;Troca de Tecnologia
Conecta+;Mudança de Endereço;Hortolândia;20268327447;14/01/2026 11:06:30;João Silva;Pendente;16/01/2026 07:06:30;OLT-ZTE-5;Hortolândia;Mudança de Endereço
FiberTech;Instalação Nova;Hortolândia;20263395181;04/01/2026 18:02:41;Kevyn Ferrezin;Em deslocamento;04/01/2026 20:02:41;OLT-NOKIA-6;Hortolândia;Instalação Nova
Conecta+;Troca de Tecnologia;Americana;20269837802;04/02/2026 11:46:41;Kevyn Ferrezin;Em deslocamento;06/02/2026 08:46:41;OLT-HUAWEI-1;Americana;Troca de Tecnologia
FiberTech;Troca de Tecnologia;Valinhos;20268032303;14/01/2026 04:49:15;Maria Oliveira;Em deslocamento;14/01/2026 17:49:15;OLT-HUAWEI-2;Valinhos;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20268065900;29/01/2026 17:20:17;Ana Souza;Pendente;29/01/2026 19:20:17;OLT-HUAWEI-8;Hortolândia;Suporte Wi-Fi
